gene_id,CRV01,CRV02,CRV03,CRV04,CRV05,CRV06,CRV07,MN01,MN02,MN03,MN04,MN05,MN06,MN07,MN08,SAL01,SAL02,SAL03,SAL04,SAL05,SAL06,SAL07,SAL08
Gm4961|Gm4961,0,183,109,319,102,140,16,21,34,125,12,0,0,10,90,32,66,116,79,0,59,35,57
3110082J24Rik|3110082J24Rik,0,0,0,6,0,14,0,27,0,21,0,0,0,0,0,0,4,0,0,0,0,0,12
Gareml|Gareml,0,48,27,0,0,0,31,27,35,17,0,0,0,0,0,0,0,0,0,0,39,135,40
Hadhb|Hadhb,12971,18522,13389,14878,13805,16164,15719,14155,9878,15451,11264,17887,13515,16131,22723,14410,10693,13243,9955,12262,14522,16574,15564
Mir1960|Mir1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adgrf3|Adgrf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5129|Gm5129,18,59,32,52,0,19,41,25,4,23,4,66,70,0,4,25,14,37,16,22,68,11,11
Dnajb6|Dnajb6,7387,8651,8213,7189,8042,8537,8549,8183,6161,10646,7001,9406,9153,8939,8744,8817,6708,7685,5700,7158,8197,9490,8502
LOC102640024|LOC102640024,69,67,59,50,49,50,34,72,39,68,27,97,37,68,49,69,40,57,18,38,60,40,36
Il6|Il6,350,913,469,671,823,611,339,307,558,510,528,632,371,756,585,893,597,503,423,562,877,952,525
Hadha|Hadha,8018,10975,7318,7301,10688,10676,10414,6751,5578,10116,6870,11871,8033,10770,12674,9037,6206,7520,6210,10942,8695,10108,9225
Ept1|Ept1,1110,1583,1576,1527,2163,1386,915,1363,922,2107,875,1246,1134,1044,2200,1096,782,1060,920,772,1193,1509,1035
Cad|Cad,282,212,93,188,0,269,315,144,209,135,66,232,336,0,294,115,84,120,177,207,181,56,158
Slc5a6|Slc5a6,504,1198,786,945,882,1085,1007,662,655,969,729,907,983,1226,5502,810,548,790,774,1113,1374,1208,766
Atraid|Atraid,14140,21838,16445,17179,16290,19297,17922,17082,12229,20264,13497,21442,14424,13876,20410,18411,13666,16664,12090,12899,17880,16473,15787
Mpv17|Mpv17,5893,7764,6275,5373,6536,7377,6682,6856,4919,7843,5887,7813,7033,5088,7661,5927,4526,5751,5215,6146,6113,6678,6626
Gtf3c2|Gtf3c2,2541,3268,2401,2520,3222,3370,3182,2245,2417,4326,2757,2337,3217,3961,3779,3209,2108,3158,2384,2966,2536,3245,2680
Fndc4|Fndc4,321,145,351,264,606,233,200,224,227,118,135,256,0,0,287,207,52,214,161,321,95,202,425
Krtcap3|Krtcap3,0,5,0,0,0,0,16,0,0,0,0,0,0,0,729,0,0,0,0,0,0,32,12
Gm9970|Gm9970,76,46,6,9,36,35,15,13,0,74,8,0,0,0,36,21,20,20,21,0,47,27,34
Nrbp1|Nrbp1,5224,6989,5972,5991,6035,5946,5820,5058,4117,6975,3704,6096,5937,7324,5908,5653,4288,5389,4169,5042,5704,6134,6102
LOC108169038|LOC108169038,64,63,41,30,42,26,48,35,7,14,41,31,0,53,113,61,15,34,22,0,37,92,54
Ift172|Ift172,700,1152,729,667,541,665,927,551,639,477,391,419,326,1513,1063,445,641,481,753,1243,931,1514,727
Zfp512|Zfp512,4233,3682,3153,3236,3691,4114,4242,3232,2163,3197,3330,3926,3764,4776,3476,3401,2779,2905,2485,3148,3861,4122,3583
AI839979|AI839979,31,0,0,59,0,0,0,12,0,46,0,0,0,0,18,26,12,80,25,0,84,0,0
Gpn1|Gpn1,3465,5518,4192,4130,5103,5117,4669,3976,2615,4981,4215,4865,3788,5741,4626,4163,3083,4414,2791,4532,4608,5266,4680
Slc4a1ap|Slc4a1ap,963,1385,982,1046,1449,1306,1758,1240,963,1338,1012,1503,648,2334,1303,1321,976,1090,1054,678,1026,1993,803
Supt7l|Supt7l,1813,2156,1876,1809,1370,1943,2088,1279,1356,2338,1921,2801,2966,2542,2445,2068,1144,1432,1479,2515,1810,1839,2247
Snx17|Snx17,23726,38584,27731,32145,33328,32225,36746,26521,19051,36179,25116,37553,25489,36312,25785,34741,22737,28859,20728,26309,30294,32013,29121
Zfp513|Zfp513,229,295,260,283,451,301,259,192,207,263,343,407,32,232,157,312,243,356,250,81,281,231,255
LOC108169037|LOC108169037,0,17,9,0,0,0,0,0,0,9,0,0,0,0,0,15,3,4,6,0,6,0,0
Eif2b4|Eif2b4,2215,3658,2703,3509,3588,2852,3521,2869,2569,4520,3225,4234,1953,4650,3540,3272,2406,2841,2440,3298,3789,4178,3380
Ppm1g|Ppm1g,2490,4295,3321,2911,3640,3863,3583,2666,2331,4057,2655,4423,2103,2124,3837,3177,1975,2679,2359,2557,2887,4048,2750
Fosl2|Fosl2,1138,1398,617,1050,823,1240,1378,1362,886,1731,799,1701,1563,1714,1141,1031,651,629,702,1219,1333,733,1114
Gm38424|Gm38424,40,51,37,39,0,26,21,62,26,66,67,71,0,0,30,82,57,60,40,32,22,0,6
Rbks|Rbks,333,474,340,549,680,374,684,486,187,489,267,800,931,591,767,493,229,370,332,255,376,343,333
Mir3473e|Mir3473e,0,0,2,0,15,0,0,0,0,4,0,0,32,0,0,2,0,0,0,0,2,11,0
Bre|Bre,4595,5705,4620,4518,5754,5349,4981,4295,2794,5625,3119,5192,4740,3866,4947,5012,3589,4362,3268,4515,5733,5294,5083
Mrpl33|Mrpl33,1419,2719,2028,1895,1845,2893,2399,1950,1490,2352,1534,2231,1374,2126,3421,2349,1642,1857,1577,1943,1746,2192,2350
Yes1|Yes1,1703,2667,2330,2047,3463,2121,2793,2040,1638,2339,1277,2159,3432,3182,2711,2589,1195,2097,1810,2467,1874,2768,2582
Ppp1cb|Ppp1cb,7426,7460,4978,5935,6329,7273,6459,5569,4669,5645,3998,5231,6153,9501,7099,6207,3445,5185,4317,5288,4398,6428,6115
Pisd|Pisd,2447,4151,3321,3325,3198,4336,3612,2436,2493,4545,2711,3912,6164,2567,3119,3811,2470,2739,2684,2656,3241,3436,2608
Prr14l|Prr14l,1614,3411,2225,2780,3658,2714,2722,2626,1797,3330,1996,3134,1937,4690,2050,2776,1940,2953,1542,2049,2733,1877,2183
Depdc5|Depdc5,149,1186,956,881,427,1227,1239,606,404,1014,222,608,226,1712,887,807,536,592,554,565,874,962,983
Ctbp1|Ctbp1,1265,1272,686,1009,1790,1682,1350,1169,1181,1133,879,1801,2959,1731,1469,1228,933,1197,709,1155,1091,1726,1784
Uvssa|Uvssa,561,733,621,799,869,657,623,884,349,525,632,788,548,1146,573,742,484,602,429,666,581,1051,621
Gm40279|Gm40279,12,25,8,12,33,12,0,0,17,15,9,0,0,0,0,15,0,9,9,25,0,11,15
Maea|Maea,4140,8034,6038,6754,6100,6140,6618,5467,4218,8186,3522,7940,4365,5466,7311,6203,4324,5468,4297,4688,5792,6991,4908
Fam53a|Fam53a,1593,4080,2794,3230,4455,3296,2951,1775,1823,3042,1806,3455,3579,2335,2721,2975,1857,2971,1977,2249,2100,2391,2738
Gm29892|Gm29892,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Ywhah|Ywhah,57035,57940,60083,81429,100567,88124,61697,95934,62778,81907,53437,82801,101024,109536,71357,88162,70045,86711,62424,62362,61049,85877,80709
Gm40278|Gm40278,29,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,10,0,12,0,0,0,5
Tmem129|Tmem129,1748,3473,3359,2999,3527,3313,3580,2336,2265,3119,2471,3012,2713,3940,3365,2341,1694,2824,1763,2605,3288,2805,3041
Fgfr3|Fgfr3,58,85,235,46,106,237,121,101,17,310,0,0,164,0,15,93,18,59,25,108,6,34,5
Tacc3|Tacc3,831,730,669,747,1208,606,679,627,473,718,671,672,957,1062,1298,940,490,785,463,862,652,871,795
Slbp|Slbp,11356,13559,11860,10958,14355,11213,12638,12266,7785,16090,9435,14121,12330,16016,10924,13289,8417,10224,8327,14741,12416,13967,12001
Letm1|Letm1,2974,4752,4120,4790,5160,6382,6694,4870,3562,4337,3807,6000,4251,7404,10274,4946,3449,4229,3862,4777,3364,4958,5307
Gm1673|Gm1673,192,95,128,71,81,162,184,159,185,42,91,44,0,169,1532,146,28,88,102,134,65,33,211
Nat8l|Nat8l,148,177,130,184,183,203,252,343,85,162,238,349,674,270,342,246,75,148,86,167,42,323,75
Whsc1|Whsc1,348,809,585,866,940,685,682,727,637,1216,316,587,479,1334,669,614,504,894,574,524,572,545,867
Nelfa|Nelfa,1535,2533,2716,2995,2758,2389,2430,2378,1394,3026,2478,2664,2275,2404,2252,2760,1921,2761,1686,2380,2068,1989,2111
Mir7024|Mir7024,2,0,1,0,0,0,0,0,4,0,2,0,0,0,3,0,2,2,0,0,0,0,0
Mxd4|Mxd4,153,100,221,288,244,328,374,183,146,82,200,251,0,373,417,377,358,354,303,325,183,354,361
Poln|Poln,28,58,14,19,16,30,28,28,15,15,10,20,41,8,39,94,11,22,10,8,19,19,58
4930557J02Rik|4930557J02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haus3|Haus3,1082,2232,1446,1381,1592,1986,1664,1520,1040,1801,1341,1903,665,1628,1829,1481,1071,1250,905,1001,1394,1427,1067
Zfyve28|Zfyve28,463,240,495,374,614,214,54,120,334,234,141,146,0,293,258,323,212,490,183,382,440,175,269
Cfap99|Cfap99,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,70
Rnf4|Rnf4,8891,12692,9635,9350,11199,10902,11558,10053,6363,11830,8330,9284,9767,10622,9664,9994,7332,9020,7591,9381,10143,12187,10489
Fam193a|Fam193a,1238,1286,740,1160,1259,1295,887,859,936,783,931,1761,1225,2493,808,1412,1094,1040,595,694,1209,1010,922
Tnip2|Tnip2,1770,2190,2046,2120,2811,2089,2563,1843,1608,2566,2116,2783,1843,4457,1925,2503,1235,1896,1532,2237,2290,2862,1762
Sh3bp2|Sh3bp2,2374,2355,2435,2185,2383,3607,2823,1238,1342,2392,1340,1520,1457,1447,1441,2695,1634,2364,1665,2866,2293,1889,1459
Add1|Add1,6085,9063,6015,6347,8156,8903,7258,5400,5174,7330,5037,8188,3865,6394,6048,5976,4893,6977,5148,6205,5488,6702,6721
Mir7036b|Mir7036b,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mfsd10|Mfsd10,2297,3336,2521,2557,2239,3107,3651,2188,1599,3121,1718,2383,1567,2768,2049,2773,2056,2822,2432,2382,2951,2173,1816
Grk4|Grk4,63,68,182,129,258,202,86,135,60,26,38,88,0,17,327,157,81,149,58,131,153,70,132
Mir467g|Mir467g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nop14|Nop14,1278,1892,1125,1346,1051,1571,1482,1882,1356,1307,1045,2270,1748,1389,1747,1477,747,1285,903,1346,1360,2728,1411
LOC108169039|LOC108169039,62,20,44,46,138,27,37,0,5,73,57,51,0,16,44,60,18,25,36,22,7,50,26
Htt|Htt,386,379,267,334,244,507,336,232,201,489,193,507,459,702,214,349,273,368,338,400,321,406,244
Rgs12|Rgs12,570,422,488,269,390,551,715,715,59,373,515,978,1394,2575,731,439,381,503,356,1091,144,584,703
Mir3097|Mir3097,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0
Trmt44|Trmt44,327,636,586,706,640,446,422,462,254,581,292,422,0,228,758,172,210,423,113,104,285,96,163
Htra3|Htra3,310,527,776,841,0,1006,662,852,343,1054,566,838,0,0,478,755,363,792,565,413,908,295,443
Sh3tc1|Sh3tc1,567,1519,1339,1477,711,1795,1229,901,878,1209,717,1511,562,1301,1225,1565,848,1475,1448,1000,1141,554,981
Gm31888|Gm31888,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0
2210406O10Rik|2210406O10Rik,27,15,4,3,0,0,0,10,0,0,0,30,0,0,0,23,0,41,0,17,0,0,24
Lrpap1|Lrpap1,15539,18817,16542,15682,20914,21881,19008,16743,11965,20154,13820,20322,17867,19380,36776,17211,13552,17503,12748,17720,17572,22127,18361
4931431C16Rik|4931431C16Rik,0,0,0,0,0,0,61,0,0,0,0,0,0,0,4,0,8,0,0,0,7,0,0
Acox3|Acox3,4225,7413,6552,6923,6527,7483,7559,3869,3026,5642,3110,6840,3552,4365,5262,6356,4844,6498,5225,4590,6876,5295,5516
Ablim2|Ablim2,38,104,28,47,442,245,399,175,199,46,124,26,442,4,76,58,25,111,129,187,8,318,203
Afap1|Afap1,1603,1259,981,1043,1876,1221,1699,1783,1328,1244,1106,1514,2782,366,1436,1343,762,1129,1023,1858,818,1718,1658
Ccdc96|Ccdc96,195,0,99,58,0,35,66,0,153,0,137,0,0,534,417,108,32,59,22,10,45,142,67
Grpel1|Grpel1,3585,6821,4451,4532,3969,5944,6107,5002,3397,5486,4595,5113,3838,4409,7045,4885,3395,4254,3120,2989,4783,4856,5475
Tada2b|Tada2b,157,214,218,379,449,232,193,268,403,446,127,453,421,0,256,234,227,336,237,163,165,67,107
Gm32725|Gm32725,30,68,44,28,0,0,0,7,0,0,0,0,0,237,32,39,58,28,17,7,45,0,59
Tbc1d14|Tbc1d14,7118,6996,6324,6146,6504,7925,7044,7257,4779,8571,5281,8764,5485,6372,6144,6082,4649,6964,5957,5963,7883,5804,6472
Gm32528|Gm32528,106,31,68,30,54,45,25,39,63,59,31,45,317,0,55,34,47,72,77,113,25,159,50
D5Ertd579e|D5Ertd579e,968,938,510,643,1082,1098,1550,978,727,1009,964,728,291,475,2026,848,503,982,652,833,883,934,774
Gm32584|Gm32584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Wfs1|Wfs1,60,240,263,150,68,304,860,210,104,188,250,104,0,197,824,220,124,217,153,120,53,0,116
Msx1|Msx1,366,397,29,27,288,298,211,44,0,212,191,234,288,0,17968,123,40,181,170,195,197,285,367
Msx1os|Msx1os,40,17,22,54,0,0,0,0,2,0,0,42,43,0,313,0,0,8,4,4,39,0,0
Ppp2r2c|Ppp2r2c,98,78,107,68,55,128,172,43,149,169,282,101,0,4,644,16,80,28,44,12,0,285,64
Ppp2r2cos|Ppp2r2cos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakmip1|Jakmip1,69,0,39,0,0,66,42,0,40,0,41,13,0,0,10,17,58,45,33,142,0,14,75
Crmp1|Crmp1,341,127,323,15,314,1051,556,403,599,48,345,0,0,128,168,180,18,19,135,424,87,130,564
Evc|Evc,0,32,26,0,0,0,0,0,20,0,0,0,0,0,220,0,0,0,21,90,0,0,100
Man2b2|Man2b2,5287,8938,7178,9371,6289,10659,9554,5453,4994,7614,3732,7735,5445,6303,8864,7031,5050,8017,6015,4415,7690,5729,6208
Zbtb49|Zbtb49,231,587,671,387,529,325,234,432,202,365,320,391,789,804,783,708,447,429,489,338,291,457,457
Lyar|Lyar,1131,1527,1473,1364,2069,1432,2068,1587,835,1891,1513,1273,1339,2020,1454,1261,1092,1349,1012,1479,1032,1479,1503
Stx18|Stx18,2498,3807,1822,2379,2609,3140,2699,3079,2062,3716,2277,3361,2600,3473,3993,3115,1722,2277,1918,2031,2528,3096,3208
Nsg1|Nsg1,167,393,486,81,860,883,535,575,545,247,932,54,434,283,395,131,135,213,189,972,64,15,1185
Tmem128|Tmem128,2174,3337,2545,2270,2343,2657,2896,2138,1521,2854,1960,2431,2041,2260,2571,1991,1585,1987,1582,1976,2426,2514,1839
Gm15796|Gm15796,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
Slc2a9|Slc2a9,409,682,282,355,267,507,737,0,228,541,0,192,0,0,289,235,109,517,258,114,477,302,163
Gm40290|Gm40290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0
Gm40318|Gm40318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloc1s4|Bloc1s4,1938,1175,1930,2514,1855,2623,2412,2381,1562,2079,1030,1700,2018,1548,2597,2592,2059,2397,1813,1725,1815,2863,2433
Mrfap1|Mrfap1,28443,34312,24623,28308,27748,32797,31375,27075,20905,33878,23866,31926,25024,28694,31094,30270,20298,26869,19634,26212,27251,33222,30518
Zfp518b|Zfp518b,24,143,165,79,352,180,642,103,68,94,0,191,265,813,168,82,234,103,103,18,83,484,192
Hs3st1|Hs3st1,728,710,250,233,421,1333,1372,712,451,310,585,397,2292,454,1749,269,297,480,256,1165,29,914,742
Bod1l|Bod1l,1104,962,1499,1791,1875,1393,1341,1907,1968,3181,1506,1985,686,3936,2646,1669,1026,985,1002,1602,1604,1908,1941
Rab28|Rab28,5348,4269,3548,4071,5367,5882,5217,3491,3179,4631,3403,4179,3164,3795,5914,4689,3503,4341,3185,3896,3808,4009,5007
Gm15866|Gm15866,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
C1qtnf7|C1qtnf7,210,107,103,20,0,28,174,174,0,52,45,0,0,252,14,118,62,173,87,167,22,198,240
Wdr1|Wdr1,27195,42747,32646,32333,30447,36278,36647,24580,20478,34438,21603,38089,24299,34376,29879,33877,24206,29777,22086,28590,32237,32950,31590
Cc2d2a|Cc2d2a,241,248,365,158,280,161,376,288,125,183,285,165,0,395,472,243,249,256,46,134,227,689,189
Gm35762|Gm35762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7854|Gm7854,0,5,0,7,0,8,11,0,0,0,10,0,0,0,0,6,0,19,26,0,18,0,0
LOC108169043|LOC108169043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cpeb2|Cpeb2,1907,1878,1362,1484,1668,1183,1952,1252,1051,1809,1377,1159,1025,2244,1536,1678,895,1560,752,1651,1762,1616,1239
Cd38|Cd38,2621,1711,1364,1025,2024,2131,2213,751,814,1325,846,1732,2035,1192,1050,820,622,644,638,1738,1152,912,1325
Fbxl5|Fbxl5,8439,10128,6974,8551,10352,9313,9760,9195,6547,12733,8530,8702,9822,15689,10432,8168,6259,7580,5318,8192,10551,9091,8320
Tapt1|Tapt1,236,480,288,522,617,631,459,447,294,744,528,418,509,6,282,475,347,347,242,346,244,563,676
Gm35959|Gm35959,24,40,5,0,0,0,0,0,0,0,7,99,0,0,0,0,0,21,0,0,0,0,41
Prom1|Prom1,2852,2133,1187,530,1822,1559,2958,2113,695,455,1731,1741,6999,2653,1460,1112,478,1114,849,1181,892,1892,1954
Ldb2|Ldb2,54,41,12,53,0,161,80,27,19,0,0,122,748,0,117,83,12,13,75,106,119,0,112
Qdpr|Qdpr,14922,21201,12790,13917,20382,24339,23819,18749,12797,20202,17642,16145,15161,18692,13475,14238,9636,12711,9505,17870,10427,20944,26498
Lap3|Lap3,8833,10993,7812,8320,8746,9881,10392,8291,6272,11945,6899,10684,9334,5612,7769,9128,5942,7527,6075,7479,9401,7602,8116
1600023N17Rik|1600023N17Rik,53,0,44,0,0,0,0,0,0,41,0,0,0,0,24,11,16,24,3,27,0,0,0
Fam184b|Fam184b,0,43,57,13,0,55,110,41,47,32,26,36,0,0,0,15,5,25,15,45,11,17,3
9630001P10Rik|9630001P10Rik,0,0,0,18,0,0,0,0,0,0,0,0,99,0,0,0,0,0,7,85,0,0,7
Gm7931|Gm7931,47,42,36,20,40,84,48,69,55,47,55,40,74,34,36,40,39,48,38,51,79,40,52
Med28|Med28,14155,22787,16259,15964,19122,19387,19209,16310,11468,20448,13588,16447,15813,15543,16321,17166,13153,15980,12699,15186,16656,18943,19203
Pacrgl|Pacrgl,375,464,502,726,907,575,666,691,359,592,461,377,153,723,648,660,496,653,433,477,424,1051,780
Ncapg|Ncapg,1,108,109,0,0,29,0,103,48,0,0,189,0,0,0,0,62,66,37,175,0,0,130
Gm36401|Gm36401,100,11,4,0,24,0,33,0,44,5,46,0,0,0,64,22,7,3,0,7,46,0,2
Lcorl|Lcorl,4558,4702,4328,3543,3619,4706,5023,4019,2145,5660,3696,4407,4302,6640,4449,3566,2285,3252,2872,4684,4755,5896,3441
Gm3414|Gm3414,163,286,49,63,124,96,84,116,167,224,37,56,8,14,253,182,128,9,101,32,130,76,68
Slit2|Slit2,7,0,0,0,0,54,0,27,79,0,0,0,0,468,771,15,0,3,9,2,0,0,71
Mir218-1|Mir218-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adgra3|Adgra3,11,217,231,248,0,102,199,206,263,285,274,150,0,422,788,266,171,225,117,27,194,196,274
Ppargc1a|Ppargc1a,78,133,31,0,39,172,0,11,31,22,0,0,0,0,1873,55,8,72,35,0,0,0,55
Kcnip4|Kcnip4,198,0,23,100,57,98,58,0,16,86,0,0,0,10,0,22,0,13,9,72,0,42,15
5730480H06Rik|5730480H06Rik,50,26,0,25,0,4,5,4,26,0,0,0,70,116,23,20,12,11,0,0,46,45,10
Sod3|Sod3,1685,1171,291,178,1756,1606,1632,757,367,417,817,1063,2503,1161,10371,716,575,1163,481,813,458,1458,2169
Dhx15|Dhx15,5691,7104,6022,5785,6496,7236,5320,6394,3916,7416,4466,7892,6385,5946,6893,5681,3074,5057,3519,4451,5070,7107,4769
9230114K14Rik|9230114K14Rik,131,106,208,39,168,115,214,91,0,67,31,0,0,107,168,104,44,78,69,222,61,57,232
Sepsecs|Sepsecs,503,800,606,510,1017,735,881,817,219,921,554,526,0,1098,747,767,356,533,338,823,536,903,406
Pi4k2b|Pi4k2b,430,166,74,324,968,205,138,282,107,375,70,122,453,568,423,256,72,173,302,388,78,342,321
Zcchc4|Zcchc4,577,566,794,790,550,955,957,643,390,552,648,933,1106,736,711,839,552,774,519,805,498,701,599
Anapc4|Anapc4,5676,5900,3562,4819,5988,6486,5756,5203,3681,6931,4222,6612,6680,5881,7016,5562,4027,4461,3620,6114,4966,5834,4938
Smim20|Smim20,2404,3103,2735,2119,2412,3228,2652,1944,1274,2219,1709,2473,1484,1034,3598,2697,2051,2366,1683,2642,2174,2750,2334
Gm40304|Gm40304,0,6,18,0,0,26,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0
Rbpj|Rbpj,3847,6158,4222,5066,5484,5010,4746,3757,2374,4284,1793,4943,3961,3390,3730,5018,3300,4022,3311,4101,5213,5706,3739
Gm8069|Gm8069,6,7,10,0,3,11,11,4,4,5,12,6,2,7,6,0,8,11,9,6,3,13,3
Tbc1d19|Tbc1d19,2214,2151,2197,2286,1212,1966,2218,1428,1035,2022,1854,1584,3011,285,3924,2008,1324,1746,1134,1600,1893,2594,1790
Stim2|Stim2,552,305,193,346,478,558,179,565,437,597,705,573,836,1603,1653,424,231,575,289,443,285,975,308
G6pd2|G6pd2,4,5,4,3,0,4,3,0,0,0,4,0,0,0,0,2,0,0,3,3,2,0,3
Dthd1|Dthd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,5,0,0,0,0,0
4932441J04Rik|4932441J04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcdh7|Pcdh7,51,31,126,137,342,149,72,156,66,69,29,11,0,401,1502,24,42,55,48,104,31,92,161
Arap2|Arap2,1053,1146,760,513,226,1164,1317,669,549,746,564,766,863,751,458,777,463,502,350,660,276,555,795
Pgm1|Pgm1,2024,2971,2013,2268,2122,2373,3089,2173,1476,2297,1375,2539,2156,2194,2115,2425,2217,2103,1434,2003,2831,2013,2406
C030018K13Rik|C030018K13Rik,9,0,6,0,0,20,23,8,6,0,0,26,0,97,0,5,0,9,0,32,0,44,0
Gm31216|Gm31216,39,69,45,41,18,50,41,8,19,14,0,21,34,0,30,54,16,22,21,35,18,98,53
LOC108167360|LOC108167360,27,168,165,134,176,94,201,85,0,138,36,25,0,0,99,85,66,117,76,95,112,196,115
Gm3716|Gm3716,269,228,279,346,220,316,344,170,230,218,125,119,0,0,136,175,147,218,140,317,172,438,478
Tbc1d1|Tbc1d1,705,1181,830,1125,1033,1404,1789,301,434,718,519,721,411,1705,958,864,546,1081,485,427,555,1356,579
LOC108169045|LOC108169045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38634|Gm38634,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,8
Rell1|Rell1,1242,1250,1424,1743,1798,2048,1553,1384,737,2309,1032,1254,1188,730,1657,1708,855,1566,1055,840,1162,1945,1829
0610040J01Rik|0610040J01Rik,13924,23279,18607,20274,19536,21160,19378,18507,14510,26528,16098,26557,17696,13829,18659,21806,16284,22429,15347,15311,22216,21821,16793
Gm38457|Gm38457,48,24,49,12,49,53,0,2,37,36,20,0,152,12,16,71,70,53,22,6,0,13,26
Klf3|Klf3,3926,3336,3268,5358,5973,5679,3740,4577,2752,4952,2131,4229,4529,5875,4572,4940,4720,5740,3272,3638,3327,4548,4315
Gm31684|Gm31684,53,27,24,9,0,0,8,12,0,19,32,0,0,0,20,41,41,22,25,0,19,34,50
Tmem156|Tmem156,598,589,573,600,819,1107,1020,889,458,713,273,985,761,1226,577,804,609,457,505,589,1155,1191,461
Klhl5|Klhl5,1024,1003,1005,923,960,1065,1235,632,540,893,612,372,1224,1103,967,811,552,919,536,697,653,1010,1382
Wdr19|Wdr19,883,488,139,539,826,588,386,316,324,337,336,301,800,965,1492,124,175,309,187,520,428,684,337
Tlr1|Tlr1,3511,4691,3248,3518,4435,4657,4008,2611,2646,3731,2251,5146,3017,2588,3152,3549,3219,2856,2200,3400,3830,3862,3058
Tlr6|Tlr6,4298,5953,3769,4367,5240,3623,4530,3807,3245,5197,3780,5553,5619,6136,3842,4358,3776,3776,3732,5159,5979,4890,4697
Mir574|Mir574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam114a1|Fam114a1,1156,860,616,586,843,969,737,560,214,1582,573,1090,1621,0,1720,839,516,723,580,748,730,825,1101
Gm32374|Gm32374,6,10,0,46,40,0,9,26,0,22,0,0,0,0,7,39,10,4,18,41,36,10,12
Klb|Klb,30,31,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Rfc1|Rfc1,2821,2416,2118,2445,2139,2580,1827,2381,2095,3351,2715,3160,1806,4440,4202,2591,1657,2253,2155,2354,2458,2980,2697
Ugdh|Ugdh,1978,1528,1923,1951,3545,2916,2196,2054,1201,2795,2328,2368,2698,3589,7441,1852,1747,1822,1544,2629,1757,2932,2206
Rpl9|Rpl9,13344,28249,16869,18324,15360,19285,17339,15255,11370,20068,11344,17272,10737,12528,16782,18724,12437,16335,11913,13536,15772,19116,18034
Lias|Lias,1581,1800,1673,1670,1542,1906,1263,1366,1128,2072,1704,2280,1009,1468,1723,2194,1147,1742,1134,1832,1896,2322,1382
LOC108169121|LOC108169121,90,0,0,0,0,0,10,0,0,22,0,0,0,8,0,0,0,0,7,30,0,0,0
Pds5a|Pds5a,1644,1467,1262,1303,1535,1320,1406,1463,1112,1327,1373,1687,2014,741,1897,1475,1058,1220,826,1101,1240,1735,1567
N4bp2|N4bp2,258,443,175,254,741,260,607,368,275,479,129,324,242,280,276,611,196,260,210,688,360,817,235
Smim14|Smim14,18148,22332,18226,17628,19330,20340,21883,16223,13075,24054,16094,18695,21984,17118,28413,18025,13088,16569,12857,16800,17274,21194,19047
Ube2k|Ube2k,4169,5160,3864,3935,5758,4951,4984,4302,3782,5851,3872,5850,3729,5947,6690,4601,3031,4444,2884,3841,3965,5330,4388
